ID	GENE_SYMBOL
13090	VASH1
13091	PODXL
13092	RCBTB1
13093	PMS1
13094	XLOC_009681
13095	TPTE2P3
13096	CEP55
13098	LOC286149
13099	XLOC_000610
13102	WASF1
13103	KIF1B
13104	EXOSC1
13105	LOC643339
13106	EFHD1
13108	HS1BP3
13109	ASMTL-AS1
13110	C9orf41
13112	NPPB
13113	TLE1
13114	CEP68
13115	SCARNA18
13116	XLOC_l2_009510
13117	FLJ35024
13118	LOC646808
13119	XLOC_005854
13120	C10orf11
13121	GABRA2
13122	XLOC_012859
13123	MORN4
13124	LOC100289298
13125	XLOC_005901
13126	TMEM191C
13127	XLOC_l2_006794
13128	HAAO
13130	C9orf117
13132	TAF1
13133	POU5F1
13134	LOC100506190
13135	KIAA0100
13137	XLOC_012393
13138	PLAT
13139	DSG1
13140	XLOC_011376
13141	CCDC40
13142	EIF4A1
13143	SLC38A1
13144	PSIP1
13145	ADAM12
13146	TCTEX1D4
13147	XLOC_002647
13148	SLC16A9
13149	XLOC_011725
13150	CSAD
13151	ZNF562
13155	XLOC_l2_004180
13157	GPR34
13158	LOC100508995
13159	TSPYL5
13160	DAB2IP
13161	CPA6
13162	SNORD114-24
13163	XLOC_l2_002355
13165	SART1
13167	SNRPF
13168	XLOC_006617
13169	XLOC_009715
13170	TCEB3C
13171	CEACAM18
13172	LOC100653329
13173	XLOC_008188
13175	LOC338667
13176	FBLN5
13178	CD19
13179	XLOC_004625
13180	LOC100129280
13182	VTRNA1-3
13183	NR5A2
13184	LOC100505912
13185	XLOC_l2_011291
13186	NRL
13187	XLOC_l2_001573
13188	LINC00230A
13189	XLOC_003526
13190	KIAA1671
13191	FAM84A
13192	TCN2
13193	FAM163A
13194	FOXJ2
13196	DDC
13197	KLF2
13198	CSNK1A1L
13200	XLOC_010728
13201	TMEM150C
13202	XLOC_009185
13203	MS4A18
13204	TRMT5
13205	PIN1
13206	XLOC_l2_004986
13207	OTUD5
13208	C1QTNF9
13209	LINC00472
13210	UCHL5
13211	XLOC_004761
13212	CUEDC1
13216	NBPF7
13218	XLOC_006123
13219	C17orf99
13220	ACYP1
13221	LOC642924
13222	NKD2
13223	XLOC_013479
13224	XLOC_013864
13225	RPLP0
13226	LOC388210
13227	XLOC_l2_013256
13228	FBLIM1
13230	RPS12
13231	LRP1
13232	OTUD6B
13233	XLOC_l2_012844
13234	ANKRD18A
13235	LOC283731
13236	TRPM6
13237	XLOC_012922
13238	IL1RAP
13239	FTSJD2
13240	XLOC_009301
13241	LOC100128697
13244	PNMA1
13245	PLA2G10
13246	XLOC_008013
13247	CBY1
13248	LOC643454
13249	XLOC_002030
13251	RAPSN
13252	ICAM5
13253	XLOC_002563
13254	MYH4
13255	TFR2
13256	CNOT4
13257	SERPINA4
13259	MYC
13260	LOC100130701
13261	CUBN
13262	MAPK1
13263	PTRHD1
13264	GPATCH4
13265	SNORA9
13267	STXBP5L
13268	XLOC_002473
13269	STK32B
13270	HLA-DPA1
13271	CSNK2A1
13273	CADM1
13275	NKIRAS1
13276	FOXE3
13277	PMP22
13278	RPL23AP32
13279	TNPO2
13280	LOC100506385
13281	XLOC_008779
13282	DNAH12
13283	DPCD
13285	XLOC_l2_000462
13286	XLOC_001952
13287	GDPD4
13288	ZSCAN30
13289	LOC338653
13290	XLOC_l2_014077
13292	DOK3
13294	LOC152286
13295	XLOC_001264
13296	POM121
13297	XLOC_l2_010751
13300	ANK3
13301	DNAJC8
13302	XLOC_011389
13303	XLOC_001337
13304	CCDC86
13305	PSMD11
13307	XLOC_010243
13308	TBC1D3P1-DHX40P1
13309	OR56B4
13310	VSNL1
13311	LOC100506021
13312	NEAT1
13313	XLOC_l2_013277
13314	XLOC_l2_015195
13315	CDC42SE2
13316	SERPINF1
13317	CAV1
13318	BTG2
13319	XLOC_006948
13320	ARCN1
13321	XLOC_010163
13322	ZNFX1
13323	LOC399744
13324	XLOC_008554
13325	NGEF
13326	PGS1
13327	XLOC_009535
13328	GAL
13329	PPARGC1B
13331	SIRPB2
13332	XLOC_001684
13333	LOC100507391
13335	LOC100498859
13336	XLOC_002675
13337	TARDBP
13338	MGAT1
13339	XLOC_l2_012173
13341	STARD5
13343	CDX4
13344	S1PR2
13345	ZMYM4
13346	KIAA0141
13347	SEC14L3
13348	NUDT16P1
13349	LOC100652876
13350	FAM189B
13351	XLOC_014102
13352	XLOC_002941
13353	RUNX1
13354	XLOC_001508
13355	XLOC_006929
13356	XLOC_006097
13357	PRPF39
13358	DHDDS
13359	LINC00163
13360	XLOC_008300
13361	XLOC_002488
13362	XLOC_010463
13363	LOC100506844
13365	ZSWIM2
13366	XLOC_002795
13367	XLOC_002830
13368	LOC440900
13369	C6orf164
13370	XLOC_003735
13371	RUNX1
13372	MGC23284
13373	ZNF771
13375	SLC39A10
13377	FZD8
13378	ERICH1
13379	XLOC_l2_009448
13380	BRAF
13381	SERPINI2
13383	RAPGEF5
13384	XLOC_002283
13386	CASC4
13387	RHCG
13388	MKRN7P
13389	BGN
13390	FUT7
13391	XLOC_l2_013554
13392	LOC100289090
13393	XLOC_002185
13394	SNORD114-17
13395	CHI3L2
13396	XLOC_l2_001399
13397	ATP8A2
13398	CD8B
13399	CDHR4
13400	LHFPL1
13401	HIF3A
13402	C5orf44
13403	XLOC_l2_002043
13404	TBCC
13406	DPCR1
13407	TMEM170B
13409	VWA3B
13410	SLC9A11
13411	FAHD1
13412	C1orf49
13414	PCSK6
13415	CADPS
13416	METTL12
13417	CAMLG
13418	XLOC_008539
13419	REXO1L1
13420	PODXL2
13421	ZDHHC14
13422	XLOC_005946
13423	MIAT
13424	XLOC_001412
13425	LOC100507375
13426	CBX5
13428	LOC100506890
13429	TMEM151B
13430	XLOC_l2_006745
13431	XLOC_000841
13432	ZNF285
13435	C14orf48
13436	XLOC_002049
13437	LOC441736
13439	XLOC_l2_004192
13440	B3GALNT1
13442	LALBA
13443	BMP7
13444	XLOC_013838
13446	HILS1
13447	LOC100506882
13448	LOC100131248
13449	SYT6
13450	MFNG
13451	XLOC_003962
13452	XLOC_004308
13454	ZNF236
13455	FPGS
13456	LOC100287225
13458	ZDHHC15
13459	NLRX1
13460	CEBPE
13461	XLOC_005613
13462	LOC100507139
13463	ZNF207
13464	OR4B1
13465	PLAGL1
13466	XLOC_007026
13468	ABCB11
13469	PAPSS2
13470	CLEC4M
13472	LOC100132987
13474	LINC00189
13475	SEMA6A
13477	NCOA5
13478	TSPO
13479	KRT37
13480	Q39472
13482	ARFGAP2
13483	C20orf4
13484	XLOC_002085
13485	XLOC_l2_007585
13487	XLOC_011224
13488	LINC00313
13489	XLOC_l2_015593
13490	KIAA0101
13491	LOC100505718
13492	NPEPL1
13495	SLC44A5
13497	CEP55
13498	ILDR1
13499	NCKAP5
13500	Q952V6
13502	XLOC_005377
13504	PITPNA
13505	M1
13506	NXF3
13507	GPC5
13509	DIS3L2
13510	MTHFD2L
13511	NCR3
13512	VSIG10L
13513	NCAM2
13515	CCNE2
13516	ANP32E
13518	FAAH2
13520	HES5
13522	OSBPL11
13523	FLJ20444
13524	CCBE1
13525	C12orf28
13526	FBXO17
13527	XLOC_l2_007541
13528	XLOC_l2_000421
13529	LOC440028
13530	LOC286161
13531	XLOC_013832
13532	MAGI2-AS3
13533	BANF2
13534	LOC391767
13537	TUBB4A
13538	LBX2
13539	XLOC_003986
13540	XLOC_008276
13541	XLOC_001999
13542	XLOC_005587
13543	XLOC_008102
13544	CDKL3
13545	NKD1
13546	LOC100128401
13547	HINT3
13548	LOC100288798
13549	XLOC_l2_015641
13550	XLOC_l2_014057
13551	IP6K1
13553	AARS2
13556	PAIP2
13557	XLOC_006124
13558	LOC100132909
13560	OSCP1
13561	FAM92A3
13563	TNFAIP1
13564	SHC2
13565	HOXD11
13566	TPRX1
13567	WRN
13568	GPC3
13569	PAPPA
13570	TRIM64
13571	TOR3A
13572	TMCO5A
13573	C2orf89
13574	SMARCE1
13575	RPS24
13576	PPP2CA
13577	XLOC_007323
13578	SMCR5
13579	XLOC_l2_006996
13580	LOC100507218
13581	NPM2
13582	OAF
13583	XLOC_007043
13584	CA9
13586	XLOC_000451
13587	XLOC_007554
13588	XLOC_004376
13589	TBP
13590	XLOC_l2_001605
13591	ATG9B
13592	LOC100653033
13593	XLOC_004346
13594	BRP44L
13595	CDHR1
13596	TREX2
13598	XLOC_004536
13599	PRR13
13600	LOC100134256
13602	LOC389906
13603	XLOC_014212
13606	XLOC_003640
13607	CLUAP1
13608	LOC100287598
13609	BRP44
13610	XLOC_007535
13611	ACTA1
13612	IRAK1BP1
13613	YWHAB
13614	PXN
13615	XLOC_013665
13618	LOC100507429
13619	RDH14
13620	TRIM21
13622	LOC338799
13623	HEATR7A
13624	ARPC2
13626	OTX2
13627	F2
13628	XLOC_014399
13629	HSD17B2
13630	SLC22A10
13631	ZNF667
13632	C11orf36
13633	TBC1D17
13634	C15orf17
13635	XLOC_014172
13636	CCDC115
13637	XLOC_013919
13638	FABP1
13639	RAB30
13640	FGF14-IT1
13641	MGC12982
13642	ZNF407
13643	RAD51AP1
13644	MTHFSD
13645	XLOC_004309
13646	XLOC_013828
13648	NLGN4Y
13649	ZSCAN5B
13652	NXPH1
13653	XLOC_006476
13654	TAGLN
13655	ERVFRD-1
13656	XLOC_002308
13657	PRRC2B
13659	SIAH2
13660	XLOC_010336
13661	XLOC_004624
13662	FSHR
13663	FASLG
13664	SLC35G5
13667	C11orf52
13668	PSMB7
13669	ST6GALNAC4
13670	SLC7A8
13671	TTC32
13672	CYP2R1
13673	XLOC_010219
13674	PPP1R14D
13675	RPL22
13676	IDS
13677	TXLNB
13678	OR13C3
13679	PWRN2
13681	DAK
13682	XLOC_l2_007060
13683	LOC442028
13684	ZNF749
13685	LILRP2
13687	COL1A2
13688	C9orf21
13689	ZNF571
13691	LOC154822
13692	BEST1
13693	XLOC_001288
13694	XLOC_013965
13695	VTI1A
13696	LOC100506694
13697	XLOC_l2_000900
13698	LRRC36
13699	XLOC_003273
13700	ARSB
13701	C11orf16
13702	XLOC_007999
13703	PSPH
13704	POLD4
13705	LOC100505851
13706	CECR6
13707	PMCHL1
13708	CDKN1B
13710	XLOC_l2_000001
13711	ERLIN1
13714	XLOC_l2_009216
13715	RAB3GAP1
13716	CNNM4
13717	PAN3-AS1
13718	XLOC_002172
13720	MMP1
13721	UCHL5
13722	XLOC_013047
13723	LRP1
13726	MAP3K9
13727	XLOC_010141
13728	HLA-DPB1
13729	GCET2
13730	ALG2
13731	LILRA5
13732	XLOC_006730
13733	HNRNPH1
13734	DHX33
13735	ARNTL
13736	PCDH17
13737	UNC5CL
13738	LOC285401
13739	ALDH3B1
13740	LOC100506085
13741	SCAF8
13742	XLOC_l2_009979
13743	C7orf63
13745	XLOC_007440
13746	CALM1
13747	CLC
13748	FAM13A-AS1
13749	UCHL5
13750	XLOC_002717
13751	OR4X2
13752	STXBP3
13754	CN5H6.4
13755	XLOC_001265
13756	XLOC_l2_001929
13757	CASP3
13758	MFSD8
13759	NMT2
13760	XLOC_013614
13761	LOC100507254
13762	SPIN1
13763	AKR7A2
13764	RRP1
13765	SMC6
13766	AK4
13767	LAMTOR3
13768	DMGDH
13769	RECQL4
13770	HNRNPAB
13771	SLC25A5
13773	RBFOX2
13774	FAM83G
13775	XLOC_012981
13776	ARMCX6
13778	XLOC_l2_009219
13779	XLOC_l2_013931
13780	BCAN
13781	PPCS
13782	HMBS
13783	WDR1
13784	XLOC_l2_001086
13785	EFNA1
13786	CCDC7
13787	ACTR3BP5
13788	OR2T1
13790	XLOC_005395
13791	XLOC_007958
13792	KLHL28
13793	XLOC_008233
13795	LOC100506262
13796	XLOC_l2_002775
13797	LOC100506161
13799	XLOC_l2_008976
13800	XLOC_002725
13802	SYT17
13803	MRPS17
13804	LOC100132146
13805	CFHR3
13806	XLOC_012590
13807	LOC100506285
13808	LGI2
13809	BZRAP1
13810	LOC100506304
13811	TECTA
13812	STRC
13813	DGKB
13814	NOB1
13815	HCLS1
13816	GNB4
13817	MAD1L1
13819	TNFSF13B
13820	NMI
13821	XLOC_l2_011044
13822	XLOC_009838
13823	C1orf190
13824	LIG4
13825	XLOC_006925
13827	ACSS1
13829	ZFAND5
13830	TMEM150C
13831	SVOP
13832	CSTF1
13833	ADAMTS7
13834	PPA1
13835	C10orf62
13837	ABCC8
13839	XLOC_l2_010636
13840	FAM106CP
13841	ZBED6
13842	PWWP2B
13843	NFKB1
13844	XLOC_001465
13846	LOC100506130
13847	E2F1
13849	PFN1P2
13850	XLOC_005220
13851	XLOC_000723
13852	XLOC_011288
13853	XLOC_012690
13854	RFPL4A
13856	INSL4
13857	XLOC_l2_013314
13858	SCP2
13859	LALBA
13860	TSTD1
13861	LOC100506631
13862	SLC45A2
13864	B4GALT6
13865	SHQ1
13866	XLOC_007832
13867	ATP1B4
13868	LOC283332
13869	TMEM128
13870	XLOC_l2_015804
13871	XLOC_008390
13872	CNST
13873	XLOC_002632
13874	SEMA7A
13875	XLOC_l2_014024
13876	TBPL2
13877	NUF2
13878	LOC283761
13879	IL28RA
13880	MAP4
13881	GTF2H1
13882	FLJ42280
13883	SNORA80
13884	SCAND2
13885	XLOC_009603
13886	Q9BVX4
13887	XLOC_l2_001331
13888	MRPL42P5
13889	XLOC_008709
13890	C10orf95
13891	LOC100506329
13892	XLOC_011679
13893	LOC100652915
13894	SLC2A5
13897	RANBP3L
13899	XLOC_l2_010258
13900	SNORD41
13901	TMEM43
13902	COL1A2
13903	LOC100506609
13904	XLOC_l2_013125
13905	PECAM1
13906	LOC389834
13908	OR10H5
13910	C10orf71
13911	PRMT6
13912	CCND3
13913	CYP2J2
13914	C12orf50
13915	C14orf37
13916	LOC100129846
13917	XLOC_007302
13918	XLOC_l2_011255
13919	PSMD6
13920	TBC1D22A
13922	XLOC_010244
13923	VPS35
13924	XLOC_014028
13925	USP4
13928	DUSP11
13930	IFNG
13931	OAS2
13932	TCEANC2
13933	CCDC134
13935	PSMB4
13936	XLOC_005480
13937	SLC20A1
13938	XLOC_l2_015641
13939	XLOC_012003
13940	BEAN1
13941	ASB11
13942	PRUNE2
13943	ATP5SL
13945	XLOC_013779
13948	CSF1R
13949	WDR77
13950	HDAC2
13952	XLOC_008383
13953	LOC100506331
13954	PLIN3
13955	TMED11P
13956	SPSB3
13957	XLOC_l2_011987
13958	UBL5
13959	RNF113B
13960	WWP2
13961	TRIM32
13962	C10orf92
13963	TEX15
13964	HECTD2
13965	XLOC_l2_003293
13966	PCA3
13967	S100A6
13968	RBFOX3
13969	RPS2
13971	NCOA1
13972	FAM105A
13973	LCK
13974	RAD21
13975	LOC647979
13977	CPA2
13980	C1orf201
13981	COL22A1
13982	XLOC_003870
13983	XLOC_000731
13984	PDCD10
13985	FRAT1
13986	GJA4
13987	XLOC_003824
13988	NEDD9
13989	XLOC_001115
13990	ITGB2
13991	KLK5
13992	CLDN6
13994	TACR2
13995	SLC11A1
13996	ZNF320
13997	LINS
13998	XLOC_004386
13999	ACSL1
14000	GCKR
14001	WDR44
14002	EGF
14003	SNX3
14004	NEBL
14005	PKD1L3
14007	PLN
14008	FAM173A
14010	PCDH18
14011	LOC644841
14012	YME1L1
14013	HSPA1A
14014	LOC100294145
14015	OR9G4
14017	XLOC_002934
14018	XLOC_002013
14019	ANKRD2
14020	XLOC_009892
14022	LRRC6
14023	IFNA2
14024	XLOC_001338
14025	AHSG
14026	LOC100128108
14027	UNCX
14028	DGCR6L
14029	RBM41
14030	C6orf123
14031	CDC20B
14032	VWA5A
14034	TMPRSS15
14035	PSMA8
14037	LINC00189
14038	ABCC6
14039	LOC100293612
14040	CHRNA2
14041	HMGCS2
14042	EMR4P
14043	ANO2
14044	XLOC_l2_003400
14045	XLOC_004829
14046	XLOC_003422
14047	LOC440028
14048	XLOC_l2_009946
14049	CCR7
14050	XLOC_003649
14051	LSM5
14052	XLOC_007435
14054	XLOC_002302
14055	GC
14056	XLOC_005475
14057	XLOC_008418
14058	UBE2Q2P1
14059	CCDC93
14062	DNM2
14063	XLOC_006625
14064	XLOC_014071
14065	TEX10
14066	PSMD6
14067	ME3
14069	APBB1IP
14070	SOHLH1
14071	XLOC_006178
14072	XLOC_002122
14073	LOC441204
14074	XLOC_006072
14075	XLOC_014110
14076	NAA10
14077	C14orf43
14078	SUV420H1
14079	LOC401847
14080	IDO1
14081	MYO1B
14082	LOC100287837
14083	CD226
14084	BCCIP
14085	UQCRBP1
14086	NELL2
14087	CTCF
14088	FBXO48
14089	XLOC_l2_010097
14090	ANKRD26
14091	IL10
14092	C21orf67
14093	XLOC_006559
14094	XLOC_l2_011737
14095	AHSA2
14096	ASAH1
14097	AKR7A2
14099	DHRSX
14100	LOC100128988
14101	MGC70870
14102	SELV
14103	COL4A3
14104	TAF1
14105	XLOC_005490
14106	PLCB1
14107	TIMM50
14108	DAB2IP
14109	XLOC_l2_001097
14110	XLOC_005935
14111	CLUL1
14112	LTV1
14113	SLC26A3
14114	HSD17B2
14116	XLOC_010031
14117	XLOC_l2_010011
14118	LOC100507566
14119	FOXL1
14120	FARSA
14121	XLOC_008557
14122	CLRN1
14123	XPO1
14124	SUCLA2
14127	XLOC_010952
14128	NXPH1
14129	CPT1A
14130	TMEM131
14132	WT1
14133	KIAA1024
14135	UBIAD1
14136	KATNB1
14137	XLOC_l2_001322
14138	CKAP4
14143	LAMB2
14144	DHRS7
14146	HPGDS
14147	XLOC_009005
14148	CNPY1
14149	SHROOM4
14150	LOC100506573
14151	EPHA7
14152	UMPS
14153	EDDM3A
14154	DZIP1
14155	MSH2
14156	ZBTB22
14157	C11orf80
14158	RXFP2
14159	MAEL
14160	PTTG2
14162	XLOC_l2_009050
14163	CYHR1
14164	WBP1
14165	ZXDB
14166	XLOC_009187
14167	DDO
14168	ZBTB4
14169	TRIM46
14170	MORN4
14171	CAV2
14172	Q6TXI9
14173	XLOC_011063
14174	PCDH15
14175	XLOC_002654
14177	XLOC_004742
14178	L1CAM
14179	XLOC_001513
14180	XLOC_004190
14181	BMP6
14182	XLOC_l2_004315
14183	MRPS27
14184	XLOC_010257
14185	LARP1B
14186	PPAN-P2RY11
14187	TBL1Y
14188	SPINK6
14189	LOC100132147
14190	NUDCD1
14191	NMUR2
14193	TRAPPC2P1
14194	ABCC10
14195	RAD50
14196	HEATR5A
14197	HSD3B7
14198	CYB5R1
14199	BTF3P11
14200	XLOC_007661
14201	CALU
14202	XLOC_008417
14203	CCDC144A
14204	MIAT
14205	FAM115A
14207	FAM122B
14208	CPO
14210	ZNF300P1
14211	KIAA0947
14214	GALNT7
14215	RASD1
14217	C14orf23
14218	LOC285205
14220	SOX10
14221	PLAC9
14222	LOC645212
14224	THPO
14226	LOC100506885
14227	IPO7
14228	XLOC_005010
14229	PIGP
14230	XLOC_003399
14231	DMD
14232	NGB
14233	LOC348120
14234	XLOC_000558
14236	AGPAT4
14237	C3orf45
14239	XLOC_005657
14241	C2orf55
14242	CTSA
14243	ERN2
14244	XLOC_012069
14245	XLOC_011535
14246	GRID1
14247	XLOC_003750
14248	HMGN4
14249	LOC100505519
14250	HIST1H2AK
14253	XLOC_l2_004843
14255	HEXB
14256	RAB42
14257	XLOC_006752
14258	LZTS1
14259	PAGE2B
14260	SULT6B1
14261	ORMDL1
14262	XLOC_000556
14263	GABRB3
14264	CES5AP1
14265	DUSP5P
14266	NPC1
14267	MAP7D3
14268	THG1L
14269	RBM12
14271	ARID3C
14272	XLOC_008007
14273	XLOC_005278
14274	OR2AG2
14275	LOC202181
14276	HPDL
14277	AVIL
14278	FAM108B1
14280	C18orf10
14281	NCKAP5L
14282	PAK1IP1
14283	XLOC_006731
14284	XLOC_l2_015849
14285	PTPRA
14286	MCCD1
14287	KIAA0125
14288	APOF
14289	XLOC_004054
14290	LOC100288637
14291	XLOC_l2_007468
14292	COMMD6
14293	LOC441204
14294	FOXN2
14295	MTMR8
14296	ABHD3
14297	UQCRC2
14298	SSX3
14301	CEP76
14302	C1orf61
14303	XLOC_009095
14304	XLOC_006666
14305	FLJ42875
14309	TTC28
14310	INTS6
14311	XLOC_l2_007931
14312	STRN
14313	DOC2GP
14314	LOC100507241
14315	XLOC_003292
14316	ACP2
14317	FLJ10661
14318	HPS4
14319	ABCA8
14320	LOC100131864
14321	SLC5A6
14322	AZGP1
14323	XLOC_010733
14324	LOC100129316
14325	XLOC_011480
14326	TNNI3K
14327	WDR96
14328	ISCA2
14329	ZNF833P
14330	COX10
14331	LOC100009676
14332	EIF1AY
14333	XLOC_006999
14334	TFB2M
14335	RPS28
14336	PLD1
14337	EIF2C2
14338	CERS3
14339	GCG
14341	BCL11A
14342	XLOC_l2_012397
14343	TOLLIP
14344	XLOC_l2_001689
14345	LOC100134423
14346	LOC100129148
14347	OR3A4P
14348	AATK
14349	LOC100505701
14350	LIN54
14351	LOC645676
14352	RAP1GAP
14353	NEK8
14354	LOC440288
14355	PARD3
14356	BANK1
14357	HIST1H1E
14358	NPR3
14360	ZNF706
14361	DYNLT1
14362	CEACAM7
14363	GTF2I
14365	LOC646813
14366	XLOC_013838
14368	CCDC142
14369	PPP1R1C
14370	EFR3A
14371	MUC5AC
14372	CD274
14373	AP1M2
14375	SAP18
14376	LOC100507226
14377	ZNF84
14378	XLOC_005930
14379	TTTY12
14380	XLOC_l2_001011
14381	LOC100132396
14382	GAB1
14383	RAB2B
14384	FANK1
14385	ITGBL1
14386	GAL3ST1
14387	RHBDL3
14388	PCMTD2
14389	RBM19
14390	SPOCK1
14391	RPSA
14392	NUP188
14393	ZFP106
14394	XLOC_l2_006021
14395	XLOC_008619
14397	LOC728763
14398	CYP4F11
14399	ZNF735
14400	LETMD1
14401	CMKLR1
14402	C10orf47
14403	FOXA1
14404	EIF2A
14405	C14orf91
14406	TRIM32
14407	DFFB
14408	C20orf11
14410	KRTAP5-11
14411	XLOC_010670
14412	BAZ2B
14414	XLOC_007181
14415	XLOC_011858
14416	EIF1AD
14417	SLC4A11
14418	ARHGAP6
14419	OSBPL1A
14420	XLOC_000972
14421	XLOC_003479
14422	XLOC_000327
14425	HLA-DRB1
14426	XLOC_011719
14427	XLOC_013350
14428	LOC646762
14429	STT3A
14432	XLOC_009283
14434	XLOC_l2_003391
14438	LOC728034
14439	XLOC_008386
14440	TRAF3IP3
14441	XLOC_l2_015303
14442	RBM39
14443	IKZF2
14444	SCARNA20
14445	TES
14446	ATAD3A
14447	KCNJ6
14449	RAF1
14450	ALDH1A1
14451	PCDHGB2
14452	SUCLA2
14453	XLOC_001062
14454	XLOC_006520
14455	TRAF5
14457	XLOC_000833
14458	ENTHD1
14459	LOC100216545
14460	XLOC_005889
14461	EPHA10
14462	FAM27E3
14463	ANKRD30B
14464	CHEK2
14465	XLOC_000647
14466	RWDD1
14467	PAIP2B
14468	XLOC_011064
14469	KCNMB3
14470	GPKOW
14471	HYAL1
14472	C20orf27
14473	PPARG
14474	XLOC_004527
14475	ANO9
14476	FLJ32742
14477	NLRC3
14478	MRPS6
14479	KDM1A
14480	TSPAN1
14483	ATP5J2
14484	NFKBIL1
14485	XLOC_014192
14486	XLOC_l2_001772
14487	XLOC_006043
14488	ECD
14491	LOC100653108
14492	XLOC_014288
14493	XLOC_l2_013425
14497	XLOC_007078
14498	R3HDM2
14499	MUDENG
14500	PYGO2
14501	TJP2
14502	XLOC_l2_004546
14503	XLOC_002240
14504	DSTN
14505	FGF7
14506	TMEM170A
14507	AGK
14508	UBE2S
14509	PRH2
14510	C21orf62
14512	SPRR4
14513	ROBO2
14514	TMEM14C
14515	TNFSF10
14516	XLOC_013551
14517	BAALC
14518	POTEE
14519	FLJ30838
14520	KNTC1
14521	TRDMT1
14522	XLOC_011174
14523	SERPINB10
14525	PLAC8
14526	ZNFX1
14527	NDUFA10
14528	CPA4
14529	GUCA2B
14531	USP46
14532	GGA1
14533	ECD
14534	XLOC_004823
14535	MAP3K13
14536	XLOC_l2_013877
14537	LMF1
14538	CT45A1
14539	DNAJC19
14541	C22orf34
14543	CD84
14544	SMG7
14545	IL18
14546	LOC100288069
14548	CNOT2
14549	DPP6
14550	TAS2R8
14551	PDXK
14552	LOC284379
14553	XLOC_012637
14554	RFC2
14555	PSME4
14557	CNRIP1
14558	LOC100507567
14559	XLOC_013808
14561	SNRPF
14562	XLOC_009139
14563	ZNF780A
14565	RCOR1
14566	XLOC_l2_009442
14567	XLOC_005389
14568	SNORD88C
14569	NUP35
14570	ZNF154
14571	XLOC_l2_013436
14572	ALPL
14573	FAM118A
14574	CDH1
14575	XLOC_009818
14576	ZNF702P
14577	MCM3AP
14578	LHX4
14579	DDB2
14580	DPM3
14581	XLOC_l2_008259
14582	CCDC108
14583	XLOC_000927
14584	XLOC_010879
14585	LRRC8C
14586	CPT1A
14587	XLOC_001916
14588	CHCHD7
14589	TP53RK
14590	SSX4B
14591	GFRA3
14592	TM7SF2
14593	XLOC_000447
14594	SSR1
14596	AIFM1
14598	XLOC_006582
14599	XLOC_013027
14600	NUP62
14601	NXF2
14602	MB21D2
14603	ZNF605
14604	SRRT
14606	C21orf63
14607	ANKRD36
14609	XLOC_007754
14610	WBP2NL
14611	XLOC_l2_009320
14612	XLOC_006192
14613	ZEB1-AS1
14614	NARF
14615	XLOC_l2_015942
14616	XLOC_008764
14617	HNRNPA3
14618	LOC100506206
14619	XLOC_l2_013633
14621	ZNF337
14623	GPR3
14624	TRIM38
14625	RGS5
14626	ANKRD20A2
14627	C10orf140
14628	TXNDC11
14629	XLOC_004439
14630	MTA2
14631	AK7
14632	XLOC_001833
14634	RG9MTD1
14635	CRNDE
14637	PPAT
14638	LOC400794
14640	ZNF830
14641	ATP5G3
14642	JAG2
14644	XLOC_l2_001810
14646	XLOC_010254
14648	P60896
14650	XLOC_006336
14651	YLPM1
14652	C11orf30
14653	DNAJA3
14654	ASS1
14655	XLOC_003733
14656	IPO8
14658	NT5C2
14659	A1CF
14660	ANKRD26
14661	FAM171B
14662	HYAL3
14663	TPP1
14664	CSTF3
14665	CLK2
14666	PAX2
14667	ZNF880
14669	RBFOX1
14670	MMRN2
14671	ATRX
14672	CNDP2
14673	GGT1
14674	COX6B2
14675	XLOC_011359
14676	AQPEP
14678	SRSF2
14679	XLOC_004568
14680	ADPRH
14681	PSMD5
14682	ARPC2
14683	MCMBP
14684	ZNF26
14685	ZADH2
14686	PRDM15
14687	ERCC1
14688	VGLL4
14689	C14orf2
14690	XLOC_l2_007271
14691	XLOC_011240
14692	AHSA1
14693	CXorf41
14694	TBC1D1
14695	KPNA2
14696	MTPAP
14697	XLOC_009813
14698	CCNG1
14699	NEDD4L
14700	COX6B1
14701	CTRC
14702	SLC29A1
14703	LOC115110
14704	SUZ12P
14705	ZNF667
14706	KIAA0556
14707	LOC100287413
14708	SERPING1
14709	FGFBP3
14712	POLD3
14715	ATP7A
14716	KRTAP21-2
14717	YY1AP1
14718	AKAP5
14719	AR
14721	MPDZ
14722	XLOC_002858
14724	XLOC_l2_007834
14725	POLDIP3
14726	GUCY1B3
14727	RAD18
14728	XLOC_011818
14729	POGZ
14731	XLOC_l2_012159
14733	C7orf54
14734	XLOC_010530
14735	ZNF850
14736	SIM2
14737	EEF1DP3
14738	ERAP2
14740	FAM25A
14741	C5orf13
14742	LOC100506942
14745	XLOC_007136
14747	CLSTN2
14748	PTTG3P
14749	KRTAP5-8
14750	CCT5
14752	GJB2
14754	XLOC_l2_005933
14755	GPBAR1
14756	RG9MTD1
14757	LOC646778
14758	XLOC_003385
14760	LOC100288728
14761	LOC339788
14762	XLOC_l2_000421
14763	DBT
14765	AMD1
14766	XLOC_010255
14767	ZNF14
14768	SNORD113-4
14769	IQGAP3
14771	FCRL3
14772	XLOC_002887
14773	XLOC_008062
14774	HACL1
14775	EGFEM1P
14776	RTN4RL1
